Date,Time,level
2019/01/17,21:30,74.49
2019/01/17,21:36,74.489
2019/01/17,21:42,74.489
2019/01/17,21:48,74.488
2019/01/17,21:54,74.488
2019/01/17,22:00,74.485
2019/01/17,22:06,74.482
2019/01/17,22:12,74.481
2019/01/17,22:18,74.48
2019/01/17,22:24,74.478
2019/01/17,22:30,74.476
2019/01/17,22:36,74.474
2019/01/17,22:42,74.472
2019/01/17,22:48,74.471
2019/01/17,22:54,74.472
2019/01/17,23:00,74.472
2019/01/17,23:06,74.472
2019/01/17,23:12,74.474
2019/01/17,23:18,74.475
2019/01/17,23:24,74.476
2019/01/17,23:30,74.477
2019/01/17,23:36,74.478
2019/01/17,23:42,74.481
2019/01/17,23:48,74.483
2019/01/17,23:54,74.485
2019/01/18,00:00,74.485
2019/01/18,00:06,74.487
2019/01/18,00:12,74.488
2019/01/18,00:18,74.488
2019/01/18,00:24,74.488
2019/01/18,00:30,74.489
2019/01/18,00:36,74.489
2019/01/18,00:42,74.489
2019/01/18,00:48,74.489
2019/01/18,00:54,74.488
2019/01/18,01:00,74.489
2019/01/18,01:06,74.489
2019/01/18,01:12,74.489
2019/01/18,01:18,74.489
2019/01/18,01:24,74.49
2019/01/18,01:30,74.49
2019/01/18,01:36,74.492
2019/01/18,01:42,74.492
2019/01/18,01:48,74.49
2019/01/18,01:54,74.491
2019/01/18,02:00,74.492
2019/01/18,02:06,74.493
2019/01/18,02:12,74.493
2019/01/18,02:18,74.494
2019/01/18,02:24,74.495
2019/01/18,02:30,74.495
2019/01/18,02:36,74.496
2019/01/18,02:42,74.496
2019/01/18,02:48,74.496
2019/01/18,02:54,74.496
2019/01/18,03:00,74.494
2019/01/18,03:06,74.495
2019/01/18,03:12,74.496
2019/01/18,03:18,74.497
2019/01/18,03:24,74.497
2019/01/18,03:30,74.497
2019/01/18,03:36,74.497
2019/01/18,03:42,74.498
2019/01/18,03:48,74.498
2019/01/18,03:54,74.497
2019/01/18,04:00,74.497
2019/01/18,04:06,74.497
2019/01/18,04:12,74.5
2019/01/18,04:18,74.501
2019/01/18,04:24,74.502
2019/01/18,04:30,74.502
2019/01/18,04:36,74.504
2019/01/18,04:42,74.505
2019/01/18,04:48,74.504
2019/01/18,04:54,74.505
2019/01/18,05:00,74.505
2019/01/18,05:06,74.507
2019/01/18,05:12,74.508
2019/01/18,05:18,74.508
2019/01/18,05:24,74.509
2019/01/18,05:30,74.509
2019/01/18,05:36,74.511
2019/01/18,05:42,74.512
2019/01/18,05:48,74.513
2019/01/18,05:54,74.514
2019/01/18,06:00,74.516
2019/01/18,06:06,74.517
2019/01/18,06:12,74.518
2019/01/18,06:18,74.52
2019/01/18,06:24,74.521
2019/01/18,06:30,74.522
2019/01/18,06:36,74.522
2019/01/18,06:42,74.522
2019/01/18,06:48,74.522
2019/01/18,06:54,74.522
2019/01/18,07:00,74.523
2019/01/18,07:06,74.524
2019/01/18,07:12,74.525
2019/01/18,07:18,74.526
2019/01/18,07:24,74.528
2019/01/18,07:30,74.529
2019/01/18,07:36,74.53
2019/01/18,07:42,74.53
2019/01/18,07:48,74.531
2019/01/18,07:54,74.531
2019/01/18,08:00,74.533
2019/01/18,08:06,74.535
2019/01/18,08:12,74.536
2019/01/18,08:18,74.537
2019/01/18,08:24,74.539
2019/01/18,08:30,74.54
2019/01/18,08:36,74.541
2019/01/18,08:42,74.542
2019/01/18,08:48,74.542
2019/01/18,08:54,74.542
2019/01/18,09:00,74.544
2019/01/18,09:06,74.545
2019/01/18,09:12,74.545
2019/01/18,09:18,74.545
2019/01/18,09:24,74.546
2019/01/18,09:30,74.545
2019/01/18,09:36,74.545
2019/01/18,09:42,74.545
2019/01/18,09:48,74.545
2019/01/18,09:54,74.545
2019/01/18,10:00,74.545
2019/01/18,10:06,74.547
2019/01/18,10:12,74.547
2019/01/18,10:18,74.547
2019/01/18,10:24,74.548
2019/01/18,10:30,74.548
2019/01/18,10:36,74.549
2019/01/18,10:42,74.55
2019/01/18,10:48,74.551
2019/01/18,10:54,74.551
2019/01/18,11:00,74.551
2019/01/18,11:06,74.551
2019/01/18,11:12,74.551
2019/01/18,11:18,74.553
2019/01/18,11:24,74.553
2019/01/18,11:30,74.554
2019/01/18,11:36,74.553
2019/01/18,11:42,74.554
2019/01/18,11:48,74.556
2019/01/18,11:54,74.556
2019/01/18,12:00,74.556
2019/01/18,12:06,74.556
2019/01/18,12:12,74.557
2019/01/18,12:18,74.557
2019/01/18,12:24,74.557
2019/01/18,12:30,74.557
2019/01/18,12:36,74.558
2019/01/18,12:42,74.558
2019/01/18,12:48,74.559
2019/01/18,12:54,74.559
2019/01/18,13:00,74.559
2019/01/18,13:06,74.56
2019/01/18,13:12,74.56
2019/01/18,13:18,74.56
2019/01/18,13:24,74.559
2019/01/18,13:30,74.557
2019/01/18,13:36,74.555
2019/01/18,13:42,74.554
2019/01/18,13:48,74.552
2019/01/18,13:54,74.55
2019/01/18,14:00,74.55
2019/01/18,14:06,74.548
2019/01/18,14:12,74.548
2019/01/18,14:18,74.544
2019/01/18,14:24,74.543
2019/01/18,14:30,74.542
2019/01/18,14:36,74.54
2019/01/18,14:42,74.541
2019/01/18,14:48,74.539
2019/01/18,14:54,74.539
2019/01/18,15:00,74.535
2019/01/18,15:06,74.534
2019/01/18,15:12,74.533
2019/01/18,15:18,74.531
2019/01/18,15:24,74.53
2019/01/18,15:30,74.529
2019/01/18,15:36,74.528
2019/01/18,15:42,74.531
2019/01/18,15:48,74.531
2019/01/18,15:54,74.532
2019/01/18,16:00,74.533
2019/01/18,16:06,74.535
2019/01/18,16:12,74.534
2019/01/18,16:18,74.536
2019/01/18,16:24,74.537
2019/01/18,16:30,74.537
2019/01/18,16:36,74.537
2019/01/18,16:42,74.54
2019/01/18,16:48,74.543
2019/01/18,16:54,74.546
2019/01/18,17:00,74.547
2019/01/18,17:06,74.549
2019/01/18,17:12,74.552
2019/01/18,17:18,74.554
2019/01/18,17:24,74.555
2019/01/18,17:30,74.558
2019/01/18,17:36,74.559
2019/01/18,17:42,74.563
2019/01/18,17:48,74.565
2019/01/18,17:54,74.566
2019/01/18,18:00,74.565
2019/01/18,18:06,74.566
2019/01/18,18:12,74.569
2019/01/18,18:18,74.572
2019/01/18,18:24,74.572
2019/01/18,18:30,74.574
2019/01/18,18:36,74.575
2019/01/18,18:42,74.575
2019/01/18,18:48,74.577
2019/01/18,18:54,74.579
2019/01/18,19:00,74.582
2019/01/18,19:06,74.583
2019/01/18,19:12,74.586
2019/01/18,19:18,74.588
2019/01/18,19:24,74.589
2019/01/18,19:30,74.589
2019/01/18,19:36,74.59
2019/01/18,19:42,74.592
2019/01/18,19:48,74.593
2019/01/18,19:54,74.594
2019/01/18,20:00,74.594
2019/01/18,20:06,74.595
2019/01/18,20:12,74.595
2019/01/18,20:18,74.595
2019/01/18,20:24,74.595
2019/01/18,20:30,74.595
2019/01/18,20:36,74.596
2019/01/18,20:42,74.597
2019/01/18,20:48,74.595
2019/01/18,20:54,74.594
2019/01/18,21:00,74.592
2019/01/18,21:06,74.587
2019/01/18,21:12,74.584
2019/01/18,21:18,74.579
2019/01/18,21:24,74.577
2019/01/18,21:30,74.572
2019/01/18,21:36,74.57
2019/01/18,21:42,74.569
2019/01/18,21:48,74.568
2019/01/18,21:54,74.567
2019/01/18,22:00,74.561
2019/01/18,22:06,74.555
2019/01/18,22:12,74.548
2019/01/18,22:18,74.544
2019/01/18,22:24,74.537
2019/01/18,22:30,74.535
2019/01/18,22:36,74.531
2019/01/18,22:42,74.526
2019/01/18,22:48,74.522
2019/01/18,22:54,74.517
2019/01/18,23:00,74.513
2019/01/18,23:06,74.512
2019/01/18,23:12,74.508
2019/01/18,23:18,74.509
2019/01/18,23:24,74.509
2019/01/18,23:30,74.508
2019/01/18,23:36,74.503
2019/01/18,23:42,74.505
2019/01/18,23:48,74.503
2019/01/18,23:54,74.505
2019/01/19,00:00,74.504
2019/01/19,00:06,74.503
2019/01/19,00:12,74.504
2019/01/19,00:18,74.502
2019/01/19,00:24,74.506
2019/01/19,00:30,74.499
2019/01/19,00:36,74.5
2019/01/19,00:42,74.5
2019/01/19,00:48,74.493
2019/01/19,00:54,74.495
2019/01/19,01:00,74.489
2019/01/19,01:06,74.484
2019/01/19,01:12,74.478
2019/01/19,01:18,74.47
2019/01/19,01:24,74.463
2019/01/19,01:30,74.457
2019/01/19,01:36,74.452
2019/01/19,01:42,74.446
2019/01/19,01:48,74.437
2019/01/19,01:54,74.428
2019/01/19,02:00,74.418
2019/01/19,02:06,74.409
2019/01/19,02:12,74.401
2019/01/19,02:18,74.394
2019/01/19,02:24,74.393
2019/01/19,02:30,74.39
2019/01/19,02:36,74.382
2019/01/19,02:42,74.376
2019/01/19,02:48,74.372
2019/01/19,02:54,74.365
2019/01/19,03:00,74.361
2019/01/19,03:06,74.359
2019/01/19,03:12,74.354
2019/01/19,03:18,74.35
2019/01/19,03:24,74.35
2019/01/19,03:30,74.35
2019/01/19,03:36,74.351
2019/01/19,03:42,74.352
2019/01/19,03:48,74.352
2019/01/19,03:54,74.354
2019/01/19,04:00,74.357
2019/01/19,04:06,74.36
2019/01/19,04:12,74.36
2019/01/19,04:18,74.363
2019/01/19,04:24,74.366
2019/01/19,04:30,74.37
2019/01/19,04:36,74.374
2019/01/19,04:42,74.377
2019/01/19,04:48,74.379
2019/01/19,04:54,74.379
2019/01/19,05:00,74.38
2019/01/19,05:06,74.38
2019/01/19,05:12,74.38
2019/01/19,05:18,74.381
2019/01/19,05:24,74.38
2019/01/19,05:30,74.379
2019/01/19,05:36,74.378
2019/01/19,05:42,74.379
2019/01/19,05:48,74.379
2019/01/19,05:54,74.381
2019/01/19,06:00,74.384
2019/01/19,06:06,74.389
2019/01/19,06:12,74.393
2019/01/19,06:18,74.394
2019/01/19,06:24,74.395
2019/01/19,06:30,74.396
2019/01/19,06:36,74.397
2019/01/19,06:42,74.397
2019/01/19,06:48,74.398
2019/01/19,06:54,74.399
2019/01/19,07:00,74.402
2019/01/19,07:06,74.404
2019/01/19,07:12,74.407
2019/01/19,07:18,74.409
2019/01/19,07:24,74.41
2019/01/19,07:30,74.412
2019/01/19,07:36,74.412
2019/01/19,07:42,74.412
2019/01/19,07:48,74.413
2019/01/19,07:54,74.414
2019/01/19,08:00,74.415
2019/01/19,08:06,74.414
2019/01/19,08:12,74.416
2019/01/19,08:18,74.419
2019/01/19,08:24,74.422
2019/01/19,08:30,74.423
2019/01/19,08:36,74.423
2019/01/19,08:42,74.425
2019/01/19,08:48,74.424
2019/01/19,08:54,74.423
2019/01/19,09:00,74.421
2019/01/19,09:06,74.42
2019/01/19,09:12,74.419
2019/01/19,09:18,74.417
2019/01/19,09:24,74.413
2019/01/19,09:30,74.411
2019/01/19,09:36,74.408
2019/01/19,09:42,74.405
2019/01/19,09:48,74.405
2019/01/19,09:54,74.403
2019/01/19,10:00,74.403
2019/01/19,10:06,74.403
2019/01/19,10:12,74.402
2019/01/19,10:18,74.402
2019/01/19,10:24,74.402
2019/01/19,10:30,74.403
2019/01/19,10:36,74.403
2019/01/19,10:42,74.403
2019/01/19,10:48,74.402
2019/01/19,10:54,74.403
2019/01/19,11:00,74.404
2019/01/19,11:06,74.403
2019/01/19,11:12,74.404
2019/01/19,11:18,74.403
2019/01/19,11:24,74.404
2019/01/19,11:30,74.403
2019/01/19,11:36,74.403
2019/01/19,11:42,74.404
2019/01/19,11:48,74.404
2019/01/19,11:54,74.405
2019/01/19,12:00,74.406
2019/01/19,12:06,74.406
2019/01/19,12:12,74.405
2019/01/19,12:18,74.404
2019/01/19,12:24,74.403
2019/01/19,12:30,74.402
2019/01/19,12:36,74.399
2019/01/19,12:42,74.397
2019/01/19,12:48,74.395
2019/01/19,12:54,74.394
2019/01/19,13:00,74.393
2019/01/19,13:06,74.392
2019/01/19,13:12,74.39
2019/01/19,13:18,74.386
2019/01/19,13:24,74.383
2019/01/19,13:30,74.38
2019/01/19,13:36,74.376
2019/01/19,13:42,74.372
2019/01/19,13:48,74.369
2019/01/19,13:54,74.366
2019/01/19,14:00,74.363
2019/01/19,14:06,74.361
2019/01/19,14:12,74.36
2019/01/19,14:18,74.357
2019/01/19,14:24,74.357
2019/01/19,14:30,74.356
2019/01/19,14:36,74.354
2019/01/19,14:42,74.351
2019/01/19,14:48,74.35
2019/01/19,14:54,74.352
2019/01/19,15:00,74.352
2019/01/19,15:06,74.351
2019/01/19,15:12,74.352
2019/01/19,15:18,74.353
2019/01/19,15:24,74.355
2019/01/19,15:30,74.356
2019/01/19,15:36,74.358
2019/01/19,15:42,74.36
2019/01/19,15:48,74.362
2019/01/19,15:54,74.362
2019/01/19,16:00,74.365
2019/01/19,16:06,74.365
2019/01/19,16:12,74.364
2019/01/19,16:18,74.365
2019/01/19,16:24,74.367
2019/01/19,16:30,74.368
2019/01/19,16:36,74.368
2019/01/19,16:42,74.369
2019/01/19,16:48,74.372
2019/01/19,16:54,74.375
2019/01/19,17:00,74.378
2019/01/19,17:06,74.381
2019/01/19,17:12,74.384
2019/01/19,17:18,74.387
2019/01/19,17:24,74.389
2019/01/19,17:30,74.39
2019/01/19,17:36,74.39
2019/01/19,17:42,74.389
2019/01/19,17:48,74.388
2019/01/19,17:54,74.386
2019/01/19,18:00,74.386
2019/01/19,18:06,74.384
2019/01/19,18:12,74.381
2019/01/19,18:18,74.38
2019/01/19,18:24,74.379
2019/01/19,18:30,74.375
2019/01/19,18:36,74.372
2019/01/19,18:42,74.368
2019/01/19,18:48,74.364
2019/01/19,18:54,74.357
2019/01/19,19:00,74.35
2019/01/19,19:06,74.343
2019/01/19,19:12,74.334
2019/01/19,19:18,74.327
2019/01/19,19:24,74.32
2019/01/19,19:30,74.314
2019/01/19,19:36,74.307
2019/01/19,19:42,74.303
2019/01/19,19:48,74.299
2019/01/19,19:54,74.295
2019/01/19,20:00,74.293
2019/01/19,20:06,74.29
2019/01/19,20:12,74.288
2019/01/19,20:18,74.286
2019/01/19,20:24,74.284
2019/01/19,20:30,74.283
2019/01/19,20:36,74.283
2019/01/19,20:42,74.285
2019/01/19,20:48,74.287
2019/01/19,20:54,74.289
2019/01/19,21:00,74.293
2019/01/19,21:06,74.297
2019/01/19,21:12,74.301
2019/01/19,21:18,74.304
2019/01/19,21:24,74.308
2019/01/19,21:30,74.312
2019/01/19,21:36,74.316
2019/01/19,21:42,74.321
2019/01/19,21:48,74.324
2019/01/19,21:54,74.327
2019/01/19,22:00,74.329
2019/01/19,22:06,74.333
2019/01/19,22:12,74.336
2019/01/19,22:18,74.337
2019/01/19,22:24,74.34
2019/01/19,22:30,74.341
2019/01/19,22:36,74.343
2019/01/19,22:42,74.342
2019/01/19,22:48,74.342
2019/01/19,22:54,74.341
2019/01/19,23:00,74.341
2019/01/19,23:06,74.341
2019/01/19,23:12,74.34
2019/01/19,23:18,74.337
2019/01/19,23:24,74.336
2019/01/19,23:30,74.334
2019/01/19,23:36,74.333
2019/01/19,23:42,74.331
2019/01/19,23:48,74.331
2019/01/19,23:54,74.329
2019/01/20,00:00,74.326
2019/01/20,00:06,74.324
2019/01/20,00:12,74.322
2019/01/20,00:18,74.321
2019/01/20,00:24,74.32
2019/01/20,00:30,74.318
2019/01/20,00:36,74.317
2019/01/20,00:42,74.315
2019/01/20,00:48,74.313
2019/01/20,00:54,74.309
2019/01/20,01:00,74.306
2019/01/20,01:06,74.303
2019/01/20,01:12,74.299
2019/01/20,01:18,74.296
2019/01/20,01:24,74.294
2019/01/20,01:30,74.292
2019/01/20,01:36,74.29
2019/01/20,01:42,74.289
2019/01/20,01:48,74.286
2019/01/20,01:54,74.284
2019/01/20,02:00,74.281
2019/01/20,02:06,74.28
2019/01/20,02:12,74.277
2019/01/20,02:18,74.276
2019/01/20,02:24,74.273
2019/01/20,02:30,74.274
2019/01/20,02:36,74.273
2019/01/20,02:42,74.274
2019/01/20,02:48,74.272
2019/01/20,02:54,74.273
2019/01/20,03:00,74.273
2019/01/20,03:06,74.274
2019/01/20,03:12,74.275
2019/01/20,03:18,74.277
2019/01/20,03:24,74.277
2019/01/20,03:30,74.278
2019/01/20,03:36,74.281
2019/01/20,03:42,74.283
2019/01/20,03:48,74.286
2019/01/20,03:54,74.288
2019/01/20,04:00,74.291
2019/01/20,04:06,74.293
2019/01/20,04:12,74.295
2019/01/20,04:18,74.297
2019/01/20,04:24,74.297
2019/01/20,04:30,74.298
2019/01/20,04:36,74.3
2019/01/20,04:42,74.3
2019/01/20,04:48,74.302
2019/01/20,04:54,74.303
2019/01/20,05:00,74.304
2019/01/20,05:06,74.306
2019/01/20,05:12,74.305
2019/01/20,05:18,74.304
2019/01/20,05:24,74.302
2019/01/20,05:30,74.302
2019/01/20,05:36,74.301
2019/01/20,05:42,74.298
2019/01/20,05:48,74.299
2019/01/20,05:54,74.297
2019/01/20,06:00,74.298
2019/01/20,06:06,74.296
2019/01/20,06:12,74.292
2019/01/20,06:18,74.291
2019/01/20,06:24,74.289
2019/01/20,06:30,74.285
2019/01/20,06:36,74.286
2019/01/20,06:42,74.285
2019/01/20,06:48,74.283
2019/01/20,06:54,74.283
2019/01/20,07:00,74.281
2019/01/20,07:06,74.281
2019/01/20,07:12,74.279
2019/01/20,07:18,74.277
2019/01/20,07:24,74.279
2019/01/20,07:30,74.279
2019/01/20,07:36,74.277
2019/01/20,07:42,74.277
2019/01/20,07:48,74.277
2019/01/20,07:54,74.278
2019/01/20,08:00,74.277
2019/01/20,08:06,74.277
2019/01/20,08:12,74.278
2019/01/20,08:18,74.281
2019/01/20,08:24,74.283
2019/01/20,08:30,74.283
2019/01/20,08:36,74.285
2019/01/20,08:42,74.288
2019/01/20,08:48,74.292
2019/01/20,08:54,74.294
2019/01/20,09:00,74.298
2019/01/20,09:06,74.302
2019/01/20,09:12,74.306
2019/01/20,09:18,74.309
2019/01/20,09:24,74.313
2019/01/20,09:30,74.316
2019/01/20,09:36,74.318
2019/01/20,09:42,74.322
2019/01/20,09:48,74.324
2019/01/20,09:54,74.329
2019/01/20,10:00,74.335
2019/01/20,10:06,74.338
2019/01/20,10:12,74.342
2019/01/20,10:18,74.347
2019/01/20,10:24,74.351
2019/01/20,10:30,74.355
2019/01/20,10:36,74.358
2019/01/20,10:42,74.361
2019/01/20,10:48,74.363
2019/01/20,10:54,74.366
2019/01/20,11:00,74.372
2019/01/20,11:06,74.376
2019/01/20,11:12,74.378
2019/01/20,11:18,74.381
2019/01/20,11:24,74.387
2019/01/20,11:30,74.392
2019/01/20,11:36,74.395
2019/01/20,11:42,74.397
2019/01/20,11:48,74.398
2019/01/20,11:54,74.399
2019/01/20,12:00,74.399
2019/01/20,12:06,74.4
2019/01/20,12:12,74.4
2019/01/20,12:18,74.4
2019/01/20,12:24,74.403
2019/01/20,12:30,74.406
2019/01/20,12:36,74.409
2019/01/20,12:42,74.41
2019/01/20,12:48,74.411
2019/01/20,12:54,74.412
2019/01/20,13:00,74.414
2019/01/20,13:06,74.416
2019/01/20,13:12,74.417
2019/01/20,13:18,74.42
2019/01/20,13:24,74.424
2019/01/20,13:30,74.425
2019/01/20,13:36,74.429
2019/01/20,13:42,74.433
2019/01/20,13:48,74.436
2019/01/20,13:54,74.438
2019/01/20,14:00,74.44
2019/01/20,14:06,74.442
2019/01/20,14:12,74.444
2019/01/20,14:18,74.445
2019/01/20,14:24,74.447
2019/01/20,14:30,74.45
2019/01/20,14:36,74.453
2019/01/20,14:42,74.455
2019/01/20,14:48,74.457
2019/01/20,14:54,74.459
2019/01/20,15:00,74.463
2019/01/20,15:06,74.465
2019/01/20,15:12,74.468
2019/01/20,15:18,74.469
2019/01/20,15:24,74.471
2019/01/20,15:30,74.474
2019/01/20,15:36,74.475
2019/01/20,15:42,74.477
2019/01/20,15:48,74.479
2019/01/20,15:54,74.48
2019/01/20,16:00,74.481
2019/01/20,16:06,74.482
2019/01/20,16:12,74.483
2019/01/20,16:18,74.484
2019/01/20,16:24,74.485
2019/01/20,16:30,74.486
2019/01/20,16:36,74.488
2019/01/20,16:42,74.489
2019/01/20,16:48,74.49
2019/01/20,16:54,74.49
2019/01/20,17:00,74.49
2019/01/20,17:06,74.488
2019/01/20,17:12,74.486
2019/01/20,17:18,74.484
2019/01/20,17:24,74.484
2019/01/20,17:30,74.484
2019/01/20,17:36,74.483
2019/01/20,17:42,74.481
2019/01/20,17:48,74.48
2019/01/20,17:54,74.48
2019/01/20,18:00,74.479
2019/01/20,18:06,74.477
2019/01/20,18:12,74.475
2019/01/20,18:18,74.476
2019/01/20,18:24,74.476
2019/01/20,18:30,74.475
2019/01/20,18:36,74.475
2019/01/20,18:42,74.474
2019/01/20,18:48,74.473
2019/01/20,18:54,74.473
2019/01/20,19:00,74.472
2019/01/20,19:06,74.472
2019/01/20,19:12,74.472
2019/01/20,19:18,74.473
2019/01/20,19:24,74.474
2019/01/20,19:30,74.474
2019/01/20,19:36,74.474
2019/01/20,19:42,74.474
2019/01/20,19:48,74.475
2019/01/20,19:54,74.477
2019/01/20,20:00,74.479
2019/01/20,20:06,74.48
2019/01/20,20:12,74.482
2019/01/20,20:18,74.484
2019/01/20,20:24,74.486
2019/01/20,20:30,74.488
2019/01/20,20:36,74.491
2019/01/20,20:42,74.492
2019/01/20,20:48,74.495
2019/01/20,20:54,74.498
2019/01/20,21:00,74.5
2019/01/20,21:06,74.501
2019/01/20,21:12,74.501
2019/01/20,21:18,74.501
2019/01/20,21:24,74.501
2019/01/20,21:30,74.501
2019/01/20,21:36,74.501
2019/01/20,21:42,74.501
2019/01/20,21:48,74.5
2019/01/20,21:54,74.501
2019/01/20,22:00,74.501
2019/01/20,22:06,74.501
2019/01/20,22:12,74.501
2019/01/20,22:18,74.502
2019/01/20,22:24,74.502
2019/01/20,22:30,74.502
2019/01/20,22:36,74.5
2019/01/20,22:42,74.498
2019/01/20,22:48,74.499
2019/01/20,22:54,74.498
2019/01/20,23:00,74.498
2019/01/20,23:06,74.496
2019/01/20,23:12,74.497
2019/01/20,23:18,74.498
2019/01/20,23:24,74.499
2019/01/20,23:30,74.5
2019/01/20,23:36,74.501
2019/01/20,23:42,74.502
2019/01/20,23:48,74.503
2019/01/20,23:54,74.504
2019/01/21,00:00,74.505
2019/01/21,00:06,74.505
2019/01/21,00:12,74.505
2019/01/21,00:18,74.506
2019/01/21,00:24,74.506
2019/01/21,00:30,74.507
2019/01/21,00:36,74.507
2019/01/21,00:42,74.508
2019/01/21,00:48,74.508
2019/01/21,00:54,74.509
2019/01/21,01:00,74.509
2019/01/21,01:06,74.51
2019/01/21,01:12,74.511
2019/01/21,01:18,74.513
2019/01/21,01:24,74.513
2019/01/21,01:30,74.515
2019/01/21,01:36,74.515
2019/01/21,01:42,74.515
2019/01/21,01:48,74.515
2019/01/21,01:54,74.516
2019/01/21,02:00,74.515
2019/01/21,02:06,74.515
2019/01/21,02:12,74.515
2019/01/21,02:18,74.514
2019/01/21,02:24,74.514
2019/01/21,02:30,74.514
2019/01/21,02:36,74.512
2019/01/21,02:42,74.512
2019/01/21,02:48,74.511
2019/01/21,02:54,74.51
2019/01/21,03:00,74.509
2019/01/21,03:06,74.507
2019/01/21,03:12,74.506
2019/01/21,03:18,74.505
2019/01/21,03:24,74.504
2019/01/21,03:30,74.501
2019/01/21,03:36,74.499
2019/01/21,03:42,74.498
2019/01/21,03:48,74.497
2019/01/21,03:54,74.494
2019/01/21,04:00,74.492
2019/01/21,04:06,74.49
2019/01/21,04:12,74.489
2019/01/21,04:18,74.488
2019/01/21,04:24,74.487
2019/01/21,04:30,74.487
2019/01/21,04:36,74.487
2019/01/21,04:42,74.487
2019/01/21,04:48,74.487
2019/01/21,04:54,74.487
2019/01/21,05:00,74.487
2019/01/21,05:06,74.487
2019/01/21,05:12,74.487
2019/01/21,05:18,74.486
2019/01/21,05:24,74.486
2019/01/21,05:30,74.486
2019/01/21,05:36,74.487
2019/01/21,05:42,74.487
2019/01/21,05:48,74.488
2019/01/21,05:54,74.488
2019/01/21,06:00,74.49
2019/01/21,06:06,74.49
2019/01/21,06:12,74.491
2019/01/21,06:18,74.492
2019/01/21,06:24,74.493
2019/01/21,06:30,74.494
2019/01/21,06:36,74.496
2019/01/21,06:42,74.496
2019/01/21,06:48,74.497
2019/01/21,06:54,74.497
2019/01/21,07:00,74.498
2019/01/21,07:06,74.498
2019/01/21,07:12,74.498
2019/01/21,07:18,74.498
2019/01/21,07:24,74.5
2019/01/21,07:30,74.499
2019/01/21,07:36,74.5
2019/01/21,07:42,74.5
2019/01/21,07:48,74.502
2019/01/21,07:54,74.503
2019/01/21,08:00,74.504
2019/01/21,08:06,74.506
2019/01/21,08:12,74.506
2019/01/21,08:18,74.507
2019/01/21,08:24,74.508
2019/01/21,08:30,74.51
2019/01/21,08:36,74.511
2019/01/21,08:42,74.512
2019/01/21,08:48,74.514
2019/01/21,08:54,74.516
2019/01/21,09:00,74.517
2019/01/21,09:06,74.52
2019/01/21,09:12,74.522
2019/01/21,09:18,74.524
2019/01/21,09:24,74.525
2019/01/21,09:30,74.526
2019/01/21,09:36,74.527
2019/01/21,09:42,74.529
2019/01/21,09:48,74.53
2019/01/21,09:54,74.532
2019/01/21,10:00,74.532
2019/01/21,10:06,74.532
2019/01/21,10:12,74.533
2019/01/21,10:18,74.535
2019/01/21,10:24,74.537
2019/01/21,10:30,74.538
2019/01/21,10:36,74.539
2019/01/21,10:42,74.539
2019/01/21,10:48,74.539
2019/01/21,10:54,74.539
2019/01/21,11:00,74.538
2019/01/21,11:06,74.538
2019/01/21,11:12,74.537
2019/01/21,11:18,74.536
2019/01/21,11:24,74.536
2019/01/21,11:30,74.534
2019/01/21,11:36,74.534
2019/01/21,11:42,74.534
2019/01/21,11:48,74.534
2019/01/21,11:54,74.534
2019/01/21,12:00,74.534
2019/01/21,12:06,74.534
2019/01/21,12:12,74.533
2019/01/21,12:18,74.532
2019/01/21,12:24,74.531
2019/01/21,12:30,74.528
2019/01/21,12:36,74.528
2019/01/21,12:42,74.527
2019/01/21,12:48,74.527
2019/01/21,12:54,74.527
2019/01/21,13:00,74.527
2019/01/21,13:06,74.527
2019/01/21,13:12,74.527
2019/01/21,13:18,74.527
2019/01/21,13:24,74.527
2019/01/21,13:30,74.528
2019/01/21,13:36,74.528
2019/01/21,13:42,74.527
2019/01/21,13:48,74.526
2019/01/21,13:54,74.526
2019/01/21,14:00,74.524
2019/01/21,14:06,74.524
2019/01/21,14:12,74.524
2019/01/21,14:18,74.523
2019/01/21,14:24,74.523
2019/01/21,14:30,74.524
2019/01/21,14:36,74.525
2019/01/21,14:42,74.525
2019/01/21,14:48,74.527
2019/01/21,14:54,74.528
2019/01/21,15:00,74.529
2019/01/21,15:06,74.529
2019/01/21,15:12,74.53
2019/01/21,15:18,74.531
2019/01/21,15:24,74.532
2019/01/21,15:30,74.532
2019/01/21,15:36,74.533
2019/01/21,15:42,74.533
2019/01/21,15:48,74.535
2019/01/21,15:54,74.536
2019/01/21,16:00,74.536
2019/01/21,16:06,74.537
2019/01/21,16:12,74.538
2019/01/21,16:18,74.539
2019/01/21,16:24,74.539
2019/01/21,16:30,74.541
2019/01/21,16:36,74.543
2019/01/21,16:42,74.543
2019/01/21,16:48,74.543
2019/01/21,16:54,74.544
2019/01/21,17:00,74.546
2019/01/21,17:06,74.546
2019/01/21,17:12,74.546
2019/01/21,17:18,74.547
2019/01/21,17:24,74.548
2019/01/21,17:30,74.548
2019/01/21,17:36,74.548
2019/01/21,17:42,74.548
2019/01/21,17:48,74.548
2019/01/21,17:54,74.547
2019/01/21,18:00,74.547
2019/01/21,18:06,74.546
2019/01/21,18:12,74.545
2019/01/21,18:18,74.544
2019/01/21,18:24,74.544
2019/01/21,18:30,74.543
2019/01/21,18:36,74.542
